hepatocellular_carcinoma	kif1b
soluble_icam-1	fdx1l
soluble_icam-1	abo
autism	macrod2
autism	rps10p2
plasma_lp___right_parenthesis__a__left_parenthesis___levels	lpa
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	dcdc1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	al135932.1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	al133376.1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	al162614.1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	lrp5
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	aaas
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	sp7
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	fabp3p2
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	tnfrsf11a
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	rp11-518d3.1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	gpr177
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	rp11-518d3.3
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	hsa-mir-1262
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	sptbn1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	mepe
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	c6orf97
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	c6orf97
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	c6orf97
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	u6
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	u6
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	esr1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	esr1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	shfm1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	ac092031.1
bone_mineral_density___right_parenthesis__spine__left_parenthesis__	u6
conduct_disorder___right_parenthesis__symptom_count__left_parenthesis__	rp11-600p1.1
conduct_disorder___right_parenthesis__symptom_count__left_parenthesis__	rp11-665g4.1
conduct_disorder___right_parenthesis__symptom_count__left_parenthesis__	c1qtnf7
conduct_disorder___right_parenthesis__symptom_count__left_parenthesis__	rp11-484o2.1
urinary_bladder_cancer	slbp
urinary_bladder_cancer	tmem129
urinary_bladder_cancer	tacc3
urinary_bladder_cancer	ac016773.2
urinary_bladder_cancer	ac108925.1
urinary_bladder_cancer	ac108925.1
biliary_atresia	rp11-451m19.3
volumetric_brain_mri	al365229.1
volumetric_brain_mri	cdh4
crohn_quote_s_disease	cul2
crohn_quote_s_disease	znf365
crohn_quote_s_disease	rp11-129j12.1
crohn_quote_s_disease	rp11-129j12.1
crohn_quote_s_disease	rp11-129j12.1
crohn_quote_s_disease	nkx2-3
crohn_quote_s_disease	nkx2-3
crohn_quote_s_disease	nkx2-3
crohn_quote_s_disease	ac079630.3
crohn_quote_s_disease	lrrk2
crohn_quote_s_disease	ccdc122
crohn_quote_s_disease	c13orf31
crohn_quote_s_disease	nod2
crohn_quote_s_disease	nod2
crohn_quote_s_disease	nod2
crohn_quote_s_disease	nod2
crohn_quote_s_disease	nod2
crohn_quote_s_disease	nod2
crohn_quote_s_disease	cyld
crohn_quote_s_disease	cyld
crohn_quote_s_disease	cyld
crohn_quote_s_disease	cyld
crohn_quote_s_disease	cyld
crohn_quote_s_disease	zpbp2
crohn_quote_s_disease	stat3
crohn_quote_s_disease	y_rna
crohn_quote_s_disease	y_rna
crohn_quote_s_disease	ptpn2
crohn_quote_s_disease	ptpn2
crohn_quote_s_disease	fut2
crohn_quote_s_disease	mamstr
crohn_quote_s_disease	rasip1
crohn_quote_s_disease	c1orf141
crohn_quote_s_disease	c1orf141
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	il23r
crohn_quote_s_disease	u6
crohn_quote_s_disease	u6
crohn_quote_s_disease	u6
crohn_quote_s_disease	u6
crohn_quote_s_disease	u6
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	al109843.1
crohn_quote_s_disease	u4atac
crohn_quote_s_disease	u4atac
crohn_quote_s_disease	u4atac
crohn_quote_s_disease	u4atac
crohn_quote_s_disease	u4atac
crohn_quote_s_disease	u4atac
crohn_quote_s_disease	u4atac
crohn_quote_s_disease	rp4-763g1.1
crohn_quote_s_disease	rp4-763g1.1
crohn_quote_s_disease	rp4-763g1.1
crohn_quote_s_disease	rp4-763g1.1
crohn_quote_s_disease	rp4-763g1.1
crohn_quote_s_disease	rp5-1073o3.2
crohn_quote_s_disease	ptpn22
crohn_quote_s_disease	al137856.1
crohn_quote_s_disease	cd244
crohn_quote_s_disease	itln1
crohn_quote_s_disease	rp11-312j18.5
crohn_quote_s_disease	rp1-15d23.2
crohn_quote_s_disease	rp3-471m13.1
crohn_quote_s_disease	rp3-471m13.2
crohn_quote_s_disease	c1orf81
crohn_quote_s_disease	kif21b
crohn_quote_s_disease	ap001056.1
crohn_quote_s_disease	ap001057.1
crohn_quote_s_disease	ap001058.3
crohn_quote_s_disease	atg16l1
crohn_quote_s_disease	atg16l1
crohn_quote_s_disease	atg16l1
crohn_quote_s_disease	scarna6
crohn_quote_s_disease	scarna6
crohn_quote_s_disease	scarna6
crohn_quote_s_disease	scarna6
crohn_quote_s_disease	bsn
crohn_quote_s_disease	bsn
crohn_quote_s_disease	bsn
crohn_quote_s_disease	apeh
crohn_quote_s_disease	apeh
crohn_quote_s_disease	apeh
crohn_quote_s_disease	mst1
crohn_quote_s_disease	mst1
crohn_quote_s_disease	mst1
crohn_quote_s_disease	ac099668.5
crohn_quote_s_disease	ac099668.5
crohn_quote_s_disease	ac099668.5
crohn_quote_s_disease	rnf123
crohn_quote_s_disease	c5orf56
crohn_quote_s_disease	ac116366.5
crohn_quote_s_disease	irgm
crohn_quote_s_disease	znf300
crohn_quote_s_disease	cdkal1
crohn_quote_s_disease	rp3-348i23.3
crohn_quote_s_disease	fgfr1op
crohn_quote_s_disease	fgfr1op
crohn_quote_s_disease	al158147.1
crohn_quote_s_disease	jak2
crohn_quote_s_disease	tnfsf15
crohn_quote_s_disease	al390240.1
narcolepsy	trac
narcolepsy	ae000662.36
narcolepsy	ae000662.10
narcolepsy	ae000662.15
narcolepsy	ae000662.12
narcolepsy	ae000662.19
narcolepsy	ae000662.26
narcolepsy	ae000662.9
narcolepsy	ae000662.33
narcolepsy	ae000662.39
narcolepsy	ae000662.22
narcolepsy	ae000662.29
narcolepsy	ae000662.6
narcolepsy	ae000662.24
narcolepsy	ae000662.35
narcolepsy	ae000662.16
narcolepsy	ae000662.43
narcolepsy	ae000662.25
narcolepsy	ae000662.13
narcolepsy	ae000662.42
narcolepsy	ae000662.23
narcolepsy	ae000662.7
narcolepsy	ae000662.40
narcolepsy	ae000662.2
narcolepsy	ae000662.8
narcolepsy	ae000662.11
narcolepsy	ae000662.41
narcolepsy	ae000662.5
narcolepsy	ae000662.1
narcolepsy	ae000662.31
narcolepsy	ae000662.38
narcolepsy	c22orf41
narcolepsy	cpt1b
narcolepsy	chkb
narcolepsy	cta-384d8.20
blue_vs._brown_eyes	herc2
freckles	tyr
freckles	tcf25
freckles	ac092143.1
freckles	tubb3
freckles	ac092143.3
freckles	rps2p1
freckles	al357054.1
freckles	exoc2
erectile_dysfunction_and_prostate_cancer_treatment	fshr
optic_disc_parameters	atoh7
optic_disc_parameters	rp11-153k11.3
optic_disc_parameters	rp11-153k11.6
optic_disc_parameters	rp11-91i11.1
ribavirin-induced_anemia	ddrgk1
ribavirin-induced_anemia	itpa
ribavirin-induced_anemia	slc4a11
cholesterol	cetp
cholesterol	nlrc5
mean_corpuscular_hemoglobin	itfg3
mean_corpuscular_hemoglobin	rgs11
mean_corpuscular_hemoglobin	arhgdig
mean_corpuscular_hemoglobin	mast1
mean_corpuscular_hemoglobin	dnase2
mean_corpuscular_hemoglobin	klf1
mean_corpuscular_hemoglobin	gcdh
mean_corpuscular_hemoglobin	ad000092.3
mean_corpuscular_hemoglobin	syce2
mean_corpuscular_hemoglobin	kctd17
mean_corpuscular_hemoglobin	7sk
mean_corpuscular_hemoglobin	tmprss6
mean_corpuscular_hemoglobin	rp5-1170k4.7
mean_corpuscular_hemoglobin	tfrc
mean_corpuscular_hemoglobin	u7
mean_corpuscular_hemoglobin	slc17a1
mean_corpuscular_hemoglobin	slc17a3
mean_corpuscular_hemoglobin	ccnd3
mean_corpuscular_hemoglobin	rcl1
mean_corpuscular_hemoglobin	hsa-mir-101-2
mean_corpuscular_hemoglobin	rp11-125k10.5
mean_corpuscular_hemoglobin	rp11-125k10.4
keloid	nedd4
keloid	rp11-400n13.1
keloid	prr23a
keloid	mrps22
thyroid_cancer	al162511.2
thyroid_cancer	rp11-23b15.1
biomedical_quantitative_traits	c12orf51
biomedical_quantitative_traits	c1orf132
biomedical_quantitative_traits	fam3c
biomedical_quantitative_traits	rp11-3l10.1
hair_morphology	them4
hair_morphology	tchh
hair_morphology	al589986.2
hair_morphology	hdhd1cp
hair_morphology	fras1
hair_morphology	rp11-666l21.2
primary_tooth_development___right_parenthesis__number_of_teeth__left_parenthesis__	rad51l1
primary_tooth_development___right_parenthesis__number_of_teeth__left_parenthesis__	rp11-204k16.1
primary_tooth_development___right_parenthesis__number_of_teeth__left_parenthesis__	rp11-501c14.5
primary_tooth_development___right_parenthesis__number_of_teeth__left_parenthesis__	igf2bp1
primary_tooth_development___right_parenthesis__number_of_teeth__left_parenthesis__	rp11-501c14.6
primary_tooth_development___right_parenthesis__number_of_teeth__left_parenthesis__	kcnj2
primary_tooth_development___right_parenthesis__number_of_teeth__left_parenthesis__	rp13-57d9.3
lung_adenocarcinoma	chrna5
lung_adenocarcinoma	chrna3
lung_adenocarcinoma	tp63
lung_adenocarcinoma	rp11-600g3.1
lung_adenocarcinoma	ac114291.1
lung_adenocarcinoma	ac114291.1
lung_adenocarcinoma	ac114291.1
lung_adenocarcinoma	ac114291.1
lung_adenocarcinoma	tert
lung_adenocarcinoma	tert
lung_adenocarcinoma	tert
lung_adenocarcinoma	clptm1l
glycated_hemoglobin_levels	hk1
glycated_hemoglobin_levels	hk1
glycated_hemoglobin_levels	c13orf35
glycated_hemoglobin_levels	atp11a
glycated_hemoglobin_levels	rp11-144l2.1
glycated_hemoglobin_levels	ac024361.1
glycated_hemoglobin_levels	fn3krp
glycated_hemoglobin_levels	fn3k
glycated_hemoglobin_levels	or10z1
glycated_hemoglobin_levels	spta1
glycated_hemoglobin_levels	kctd17
glycated_hemoglobin_levels	7sk
glycated_hemoglobin_levels	tmprss6
glycated_hemoglobin_levels	rp5-1170k4.7
glycated_hemoglobin_levels	spc25
glycated_hemoglobin_levels	g6pc2
glycated_hemoglobin_levels	abcb11
glycated_hemoglobin_levels	hfe
glycated_hemoglobin_levels	hist1h4c
glycated_hemoglobin_levels	hist1h1t
glycated_hemoglobin_levels	gck
glycated_hemoglobin_levels	gck
glycated_hemoglobin_levels	ykt6
glycated_hemoglobin_levels	ykt6
glycated_hemoglobin_levels	ank1
glycated_hemoglobin_levels	ank1
glycated_hemoglobin_levels	slc30a8
glycated_hemoglobin_levels	ac084114.1
vitiligo	il2ra
vitiligo	rp11-414h17.2
vitiligo	tyr
vitiligo	ap000720.1
vitiligo	gzmb
vitiligo	rere
vitiligo	tmprss3
vitiligo	ubash3a
vitiligo	u6
vitiligo	il2rb
vitiligo	rp1-151b14.6
vitiligo	c1qtnf6
vitiligo	sstr3
vitiligo	lpp
vitiligo	rp11-514o12.4
vitiligo	rnaset2
vitiligo	al133458.1
idiopathic_pulmonary_fibrosis	ac114291.1
idiopathic_pulmonary_fibrosis	tert
leprosy	ccdc122
leprosy	c13orf31
leprosy	ac007608.2
leprosy	snx20
leprosy	nod2
leprosy	af117829.2
leprosy	ripk2
leprosy	tnfsf15
leprosy	al390240.1
cleft_lip	irf6
cleft_lip	c1orf107
burning_and_freckling	rps2p1
renal_function_and_chronic_kidney_disease	ac025580.2
renal_function_and_chronic_kidney_disease	spata5l1
renal_function_and_chronic_kidney_disease	umod
renal_function_and_chronic_kidney_disease	umod
renal_function_and_chronic_kidney_disease	pdilt
renal_function_and_chronic_kidney_disease	pdilt
renal_function_and_chronic_kidney_disease	shroom3
intracranial_aneurysm	cnnm2
intracranial_aneurysm	al356608.1
intracranial_aneurysm	stard13
intracranial_aneurysm	rp11-81f11.4
intracranial_aneurysm	u6
intracranial_aneurysm	ac011997.1
intracranial_aneurysm	boll
intracranial_aneurysm	ac027250.1
intracranial_aneurysm	ac027250.2
intracranial_aneurysm	ac091076.1
intracranial_aneurysm	ac091076.1
intracranial_aneurysm	cdkn2bas
intracranial_aneurysm	cdkn2bas
type_2_diabetes_and_other_traits	tcf7l2
type_2_diabetes_and_other_traits	rp11-139k1.2
type_2_diabetes_and_other_traits	wfs1
type_2_diabetes_and_other_traits	cdkal1
systolic_blood_pressure	c10orf26
systolic_blood_pressure	cyp17a1
systolic_blood_pressure	cyp17a1os
systolic_blood_pressure	rp11-753c18.4
systolic_blood_pressure	rp11-753c18.7
systolic_blood_pressure	c10orf32
systolic_blood_pressure	cnnm2
systolic_blood_pressure	nt5c2
systolic_blood_pressure	plekha7
systolic_blood_pressure	atp2b1
systolic_blood_pressure	sh2b3
systolic_blood_pressure	atxn2
systolic_blood_pressure	plcd3
systolic_blood_pressure	acbd4
systolic_blood_pressure	hexim1
systolic_blood_pressure	ac002117.1
systolic_blood_pressure	c1orf167
systolic_blood_pressure	mthfr
systolic_blood_pressure	clcn6
factor_vii	mcf2l
factor_vii	f7
factor_vii	f10
other_erythrocyte_phenotypes	spta1
other_erythrocyte_phenotypes	zan
diastolic_blood_pressure	cacnb2
diastolic_blood_pressure	c10orf107
diastolic_blood_pressure	rp11-491h19.1
diastolic_blood_pressure	atp2b1
diastolic_blood_pressure	sh2b3
diastolic_blood_pressure	atxn2
diastolic_blood_pressure	atxn2
diastolic_blood_pressure	u7
diastolic_blood_pressure	ac137055.1
diastolic_blood_pressure	csk
diastolic_blood_pressure	lman1l
diastolic_blood_pressure	cplx3
diastolic_blood_pressure	ulk3
diastolic_blood_pressure	scamp2
diastolic_blood_pressure	znf652
diastolic_blood_pressure	rp11-1079k10.3
diastolic_blood_pressure	rp11-1079k10.2
diastolic_blood_pressure	ulk4
diastolic_blood_pressure	rp11-523d22.1
diastolic_blood_pressure	y_rna
diastolic_blood_pressure	rp11-523d22.2
diastolic_blood_pressure	fgf5
response_to_statin_therapy	slco1b1
response_to_statin_therapy	clmn
response_to_clopidogrel_therapy	rp11-119k6.4
fibrinogen	rab37
fibrinogen	cd300lf
fibrinogen	nlrp3
fibrinogen	or2b11
fibrinogen	pccb
fibrinogen	plrg1
fibrinogen	plrg1
fibrinogen	u6
fibrinogen	rp11-158c21.3
fibrinogen	rp11-158c21.3
fibrinogen	fgb
fibrinogen	fgb
fibrinogen	fga
fibrinogen	slc22a5
fibrinogen	c5orf56
fibrinogen	c5orf56
fibrinogen	ac116366.5
fibrinogen	y_rna
fibrinogen	ac116366.6
fibrinogen	irf1
iris_color	herc2
inflammatory_bowel_disease	nod2
inflammatory_bowel_disease	nod2
inflammatory_bowel_disease	cyld
inflammatory_bowel_disease	cyld
inflammatory_bowel_disease	il23r
inflammatory_bowel_disease	il23r
inflammatory_bowel_disease	il23r
inflammatory_bowel_disease	u6
inflammatory_bowel_disease	al109843.1
inflammatory_bowel_disease	al109843.1
inflammatory_bowel_disease	rtel1
inflammatory_bowel_disease	tnfrsf6b
inflammatory_bowel_disease	arfrp1
inflammatory_bowel_disease	zgpat
inflammatory_bowel_disease	hla-drb1
inflammatory_bowel_disease	tnfsf15
inflammatory_bowel_disease	al390240.1
chronic_hepatitis_c_infection	il28b
chronic_hepatitis_c_infection	ac011445.1
chronic_hepatitis_c_infection	il28a
hiv-1_control	rp11-502m1.2
hiv-1_control	hcp5
hiv-1_control	hcp5
hiv-1_control	hcp5
hiv-1_control	hcp5
hiv-1_control	xxbac-bpg181b23.4
hiv-1_control	xxbac-bpg181b23.4
hiv-1_control	xxbac-bpg181b23.4
hiv-1_control	xxbac-bpg181b23.4
hiv-1_control	xxbac-bpg181b23.6
hiv-1_control	xxbac-bpg181b23.6
hiv-1_control	xxbac-bpg181b23.6
hiv-1_control	xxbac-bpg181b23.6
hiv-1_control	rp11-631f7.1
hiv-1_control	ac005062.2
hiv-1_control	ac005062.3
age-related_macular_degeneration	arms2
age-related_macular_degeneration	arms2
age-related_macular_degeneration	arms2
age-related_macular_degeneration	htra1
age-related_macular_degeneration	htra1
age-related_macular_degeneration	htra1
age-related_macular_degeneration	lipc
age-related_macular_degeneration	c3
age-related_macular_degeneration	c3
age-related_macular_degeneration	c3
age-related_macular_degeneration	gpr108
age-related_macular_degeneration	gpr108
age-related_macular_degeneration	gpr108
age-related_macular_degeneration	cfh
age-related_macular_degeneration	cfh
age-related_macular_degeneration	cfh
age-related_macular_degeneration	cfh
age-related_macular_degeneration	cfh
age-related_macular_degeneration	cfh
age-related_macular_degeneration	syn3
age-related_macular_degeneration	syn3
age-related_macular_degeneration	z73979.2
age-related_macular_degeneration	z73979.2
age-related_macular_degeneration	pla2g12a
age-related_macular_degeneration	cfi
cutaneous_nevi	pla2g6
hemoglobin	hk1
hemoglobin	brap
hemoglobin	rp4-715n11.2
hemoglobin	kctd17
hemoglobin	kctd17
hemoglobin	7sk
hemoglobin	7sk
hemoglobin	tmprss6
hemoglobin	tmprss6
hemoglobin	rp5-1170k4.7
hemoglobin	rp5-1170k4.7
hemoglobin	prkce
hemoglobin	hfe
hemoglobin	hfe
hemoglobin	hist1h4c
hemoglobin	hist1h4c
hemoglobin	hist1h1t
hemoglobin	hist1h1t
hemoglobin	hist1h2bc
hemoglobin	hist1h2ac
hemoglobin	prkag2
ulcerative_colitis	rp11-129j12.1
ulcerative_colitis	nkx2-3
ulcerative_colitis	zfp90
ulcerative_colitis	gsdmb
ulcerative_colitis	ormdl3
ulcerative_colitis	tmco4
ulcerative_colitis	tmco4
ulcerative_colitis	rnf186
ulcerative_colitis	rnf186
ulcerative_colitis	rp11-91k11.2
ulcerative_colitis	rp11-91k11.2
ulcerative_colitis	otud3
ulcerative_colitis	pla2g2e
ulcerative_colitis	il23r
ulcerative_colitis	il23r
ulcerative_colitis	il23r
ulcerative_colitis	il23r
ulcerative_colitis	al109843.1
ulcerative_colitis	al109843.1
ulcerative_colitis	al109843.1
ulcerative_colitis	al109843.1
ulcerative_colitis	u4atac
ulcerative_colitis	rp4-763g1.1
ulcerative_colitis	fcgr2a
ulcerative_colitis	fcgr2a
ulcerative_colitis	hspa6
ulcerative_colitis	y_rna
ulcerative_colitis	y_rna
ulcerative_colitis	il10
ulcerative_colitis	il10
ulcerative_colitis	il10
ulcerative_colitis	hnf4a
ulcerative_colitis	rp5-1013a22.2
ulcerative_colitis	c20orf62
ulcerative_colitis	rp3-355c18.7
ulcerative_colitis	il17rel
ulcerative_colitis	ttll8
ulcerative_colitis	pus10
ulcerative_colitis	bsn
ulcerative_colitis	bsn
ulcerative_colitis	apeh
ulcerative_colitis	apeh
ulcerative_colitis	mst1
ulcerative_colitis	mst1
ulcerative_colitis	ac099668.5
ulcerative_colitis	ac099668.5
ulcerative_colitis	rnf123
ulcerative_colitis	rp11-310p5.1
ulcerative_colitis	smurf1
ulcerative_colitis	kpna7
ulcerative_colitis	gpsm1
ulcerative_colitis	dnlz
ulcerative_colitis	card9
ulcerative_colitis	snapc4
neuroblastoma___right_parenthesis__high-risk__left_parenthesis__	bard1
malaria	or52a1
malaria	or51v1
malaria	ac104389.16
malaria	ac104389.1
quantitative_traits	ap006216.5
quantitative_traits	apoa4
quantitative_traits	apoc3
bone_mineral_density	lrp5
bone_mineral_density	adamts18
bone_mineral_density	jag1
bone_mineral_density	al035456.1
bone_mineral_density	tnfrsf11b
serum_urate	slc22a11
serum_urate	r3hdm2
serum_urate	u6
serum_urate	inhbc
serum_urate	cd160
serum_urate	pdzk1
serum_urate	gckr
serum_urate	ac109829.1
serum_urate	slc2a9
serum_urate	slc2a9
serum_urate	slc2a9
serum_urate	slc2a9
serum_urate	slc2a9
serum_urate	slc2a9
serum_urate	slc2a9
serum_urate	rp13-560n11.1
serum_urate	rp13-560n11.1
serum_urate	rp13-560n11.1
serum_urate	rp13-560n11.1
serum_urate	rp13-560n11.1
serum_urate	abcg2
serum_urate	rreb1
serum_urate	slc17a1
serum_urate	slc17a3
serum_urate	hist1h2aps2
folate_pathway_vitamin_levels	fut2
folate_pathway_vitamin_levels	mamstr
folate_pathway_vitamin_levels	rasip1
folate_pathway_vitamin_levels	nbpf3
folate_pathway_vitamin_levels	rp11-293f5.6
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	rp11-42d20.1
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	st6gal1
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	ac007690.1
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	hcp5
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	hcp5
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	xxbac-bpg181b23.4
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	xxbac-bpg181b23.4
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	xxbac-bpg181b23.6
drug-induced_liver_injury___right_parenthesis__flucloxacillin__left_parenthesis__	xxbac-bpg181b23.6
vertical_cup-disc_ratio	atoh7
vertical_cup-disc_ratio	rp11-153k11.3
vertical_cup-disc_ratio	rp11-153k11.6
vertical_cup-disc_ratio	dclk1
vertical_cup-disc_ratio	al157694.1
vertical_cup-disc_ratio	rp11-1042b17.2
vertical_cup-disc_ratio	u3
vertical_cup-disc_ratio	bcas3
vertical_cup-disc_ratio	rere
vertical_cup-disc_ratio	chek2
vertical_cup-disc_ratio	mtap
vertical_cup-disc_ratio	cdkn2a
vertical_cup-disc_ratio	cdkn2bas
vertical_cup-disc_ratio	cdkn2b
vertical_cup-disc_ratio	uba52p6
pr_interval	wnt11
pr_interval	rp11-615i16.1
pr_interval	meis1
pr_interval	scn5a
pr_interval	scn10a
pr_interval	arhgap24
pr_interval	atp6v0e1
pr_interval	y_rna
pr_interval	c5orf41
pr_interval	cav1
pr_interval	ac006159.5
pr_interval	ac006159.4
systemic_sclerosis	cd247
systemic_sclerosis	rp11-104l21.2
systemic_sclerosis	stat1
systemic_sclerosis	ac067945.2
systemic_sclerosis	ac067945.4
systemic_sclerosis	stat4
systemic_sclerosis	irf5
systemic_sclerosis	tnpo3
systemic_sclerosis	ac025594.2
adiposity	tfap2b
body_mass_index	stk33
body_mass_index	bdnfos
body_mass_index	bdnfos
body_mass_index	bdnfos
body_mass_index	bdnf
body_mass_index	bdnf
body_mass_index	bdnf
body_mass_index	y_rna
body_mass_index	mtch2
body_mass_index	mtch2
body_mass_index	agbl2
body_mass_index	ac131157.4
body_mass_index	bcdin3d
body_mass_index	rp11-70f11.2
body_mass_index	faim2
body_mass_index	gtf3a
body_mass_index	al137059.1
body_mass_index	mtif3
body_mass_index	rp11-269c4.1
body_mass_index	nrxn3
body_mass_index	map2k5
body_mass_index	sh2b1
body_mass_index	sh2b1
body_mass_index	sh2b1
body_mass_index	atp2a1
body_mass_index	atp2a1
body_mass_index	atp2a1
body_mass_index	snora43
body_mass_index	snora43
body_mass_index	snora43
body_mass_index	ac109460.2
body_mass_index	ac109460.2
body_mass_index	ac109460.2
body_mass_index	fto
body_mass_index	fto
body_mass_index	fto
body_mass_index	fto
body_mass_index	fto
body_mass_index	fto
body_mass_index	u4
body_mass_index	ac090771.1
body_mass_index	ac090771.1
body_mass_index	ac090771.2
body_mass_index	ac090771.2
body_mass_index	ac090771.2
body_mass_index	kctd15
body_mass_index	kctd15
body_mass_index	kctd15
body_mass_index	gipr
body_mass_index	snrpd2
body_mass_index	qpctl
body_mass_index	fbxo46
body_mass_index	npas1
body_mass_index	tmem160
body_mass_index	zc3h4
body_mass_index	negr1
body_mass_index	rp11-292o17.1
body_mass_index	tnni3k
body_mass_index	lrrc53
body_mass_index	rp4-798p15.2
body_mass_index	rp4-798p15.2
body_mass_index	sec16b
body_mass_index	sec16b
body_mass_index	adcy3
body_mass_index	dnajc27
body_mass_index	ac007092.1
body_mass_index	cadm2
body_mass_index	rp11-341j3.1
body_mass_index	etv5
body_mass_index	etv5
body_mass_index	dgkg
body_mass_index	dgkg
body_mass_index	slc39a8
body_mass_index	c5orf37
body_mass_index	u6
body_mass_index	nudt3
body_mass_index	tfap2b
body_mass_index	lingo2
restless_legs_syndrome	map2k5
restless_legs_syndrome	meis1
restless_legs_syndrome	ac007392.3
restless_legs_syndrome	btbd9
restless_legs_syndrome	btbd9
restless_legs_syndrome	rp11-430c17.1
restless_legs_syndrome	al079341.1
restless_legs_syndrome	ptprd
restless_legs_syndrome	ptprd
restless_legs_syndrome	rp11-75c9.1
chronic_kidney_disease	wdr37
chronic_kidney_disease	slc6a13
chronic_kidney_disease	atxn2
chronic_kidney_disease	u7
chronic_kidney_disease	ac137055.1
chronic_kidney_disease	dach1
chronic_kidney_disease	u6
chronic_kidney_disease	gatm
chronic_kidney_disease	wdr72
chronic_kidney_disease	u2
chronic_kidney_disease	ube2q2
chronic_kidney_disease	umod
chronic_kidney_disease	pdilt
chronic_kidney_disease	bcas3
chronic_kidney_disease	slc7a9
chronic_kidney_disease	7sk
chronic_kidney_disease	ccdc123
chronic_kidney_disease	setdb1
chronic_kidney_disease	lass2
chronic_kidney_disease	rp11-316m1.3
chronic_kidney_disease	anxa9
chronic_kidney_disease	fam63a
chronic_kidney_disease	cst3
chronic_kidney_disease	ift172
chronic_kidney_disease	fndc4
chronic_kidney_disease	gckr
chronic_kidney_disease	nat8
chronic_kidney_disease	ac092653.1
chronic_kidney_disease	alms1p
chronic_kidney_disease	tfdp2
chronic_kidney_disease	shroom3
chronic_kidney_disease	rgs14
chronic_kidney_disease	slc34a1
chronic_kidney_disease	ac145098.1
chronic_kidney_disease	pfn3
chronic_kidney_disease	f12
chronic_kidney_disease	grk6
chronic_kidney_disease	rp11-344j7.2
chronic_kidney_disease	slc22a2
chronic_kidney_disease	rsbn1l
chronic_kidney_disease	tmem60
chronic_kidney_disease	phtf2
chronic_kidney_disease	prkag2
chronic_kidney_disease	pip5k1b
chronic_kidney_disease	rp11-203l2.4
serum_matrix_metalloproteinase	mmp3
serum_matrix_metalloproteinase	mmp3
asthma	smad3
asthma	gsdmb
asthma	ormdl3
asthma	gsdma
asthma	psmd3
asthma	crb1
asthma	rp11-332l8.2
asthma	il2rb
asthma	al022314.2
asthma	il1rl1
asthma	il18r1
asthma	pde4d
asthma	hla-dqa1
asthma	hla-dqb1
asthma	xxbac-bpg254f23.5
asthma	xxbac-bpg254f23.6
asthma	rp11-575c20.1
serum_soluble_e-selectin	abo
blue_vs._green_eyes	tyr
blue_vs._green_eyes	ap000720.1
blue_vs._green_eyes	slc24a4
